file,cycle_number,dv_dt,dq_dt,internal_resistance,power,overvoltage,soc_extreme,final_temp,temp_rise
CY25-05_1-#2.csv,508.0,0.020253113438275638,2500.212714141386,0.13005487188088272,9.681579290084839,4.2001281,1968.33488208398,27.51216226345583,2.5121622634558314
CY25-05_1-#2.csv,509.0,0.020430293202100873,2500.373163589192,0.13014657745890681,9.680831767221065,4.2001281,1967.542538868237,27.545657620977888,2.545657620977889
CY25-05_1-#2.csv,510.0,0.020619312954168585,2500.484871304037,0.1303502510613029,9.680588898168974,4.2001672,1966.060296544694,27.613548728236722,2.613548728236724
CY25-05_1-#2.csv,511.0,0.020831992686842705,2500.399461308613,0.1312399135269522,9.679918709393426,4.2001281,1964.859046417352,27.611956959442406,2.611956959442405
CY25-05_1-#2.csv,512.0,0.020713822834060574,2500.35788914633,0.1310134245981933,9.676828638999606,4.200088500000001,1962.439576934351,27.574745641519023,2.5747456415190233
CY25-05_1-#2.csv,513.0,0.020725632822432394,2500.305209479081,0.13164674535164095,9.67629342438795,4.2001672,1961.137229155723,27.809699391837313,2.8096993918373117
CY25-05_1-#2.csv,514.0,0.020749282795284964,2500.103947145341,0.13178514964076435,9.675463654213337,4.2001672,1961.582862720671,27.724267350270356,2.724267350270355
CY25-05_1-#2.csv,515.0,0.020812262708834413,2500.124516563299,0.1309099804617062,9.675778453353553,4.2001281,1963.244376197676,27.440765882286893,2.4407658822868927
CY25-05_1-#2.csv,516.0,0.020820142690745294,2500.190096495263,0.13197485299294004,9.672841839012317,4.2001672,1959.376167909729,27.726419134794646,2.726419134794647
CY25-05_1-#2.csv,517.0,0.02092647256686654,2500.399795146066,0.13260886250764958,9.671109170206043,4.2001672,1958.25098647586,27.791858125856507,2.791858125856507
CY25-05_1-#2.csv,518.0,0.020804422711364852,2500.539990948983,0.1330084809011389,9.668138028358799,4.2001672,1954.147349441644,27.781485079742893,2.7814850797428945
CY25-05_1-#2.csv,519.0,0.020965862507418682,2500.774313502616,0.13339079045756042,9.668126262906146,4.2001281,1954.199060992514,27.561591618781243,2.5615916187812444
CY25-05_1-#2.csv,520.0,0.021036732422323567,2500.448079750719,0.13207686298978305,9.66798461105206,4.2001672,1954.27988364256,27.573204275573953,2.573204275573952
CY25-05_1-#2.csv,521.0,0.021028872420876664,2500.529512895889,0.13243480366800917,9.667333535684813,4.2001672,1953.154926732141,27.550366354437777,2.5503663544377755
CY25-05_1-#2.csv,522.0,0.021202152193622297,2500.779073896764,0.13362133743458174,9.663399212557032,4.200088500000001,1951.482395156678,27.621290050234105,2.621290050234104
CY25-05_1-#2.csv,523.0,0.021021002431198064,2500.75653837944,0.13289937125820228,9.664492622957761,4.200088500000001,1951.5730322990976,27.774083550668976,2.7740835506689745
CY25-05_1-#2.csv,524.0,0.02121002217935018,2500.576815910032,0.13346934198078605,9.663401758263541,4.200088500000001,1950.7265431502271,27.472572354152845,2.472572354152847
CY25-05_1-#2.csv,525.0,0.021166732228247352,2500.368854708123,0.1338094485281232,9.661455589610139,4.2001281,1947.999915535741,27.690856164401175,2.690856164401175
CY25-05_1-#2.csv,526.0,0.021060362383500852,2500.416603668947,0.13381344668265105,9.66084371768339,4.2001672,1948.562006084025,28.056167110695586,3.0561671106955868
CY25-05_1-#2.csv,527.0,0.02138724195486294,2500.544637143635,0.13397835320199802,9.659471828228167,4.2001281,1946.86345979886,27.67967365965521,2.67967365965521
CY25-05_1-#2.csv,528.0,0.021336052018014244,2500.754455667327,0.13466510866809564,9.65878615205794,4.2001281,1945.959624786778,28.082391215982252,3.082391215982251
CY25-05_1-#2.csv,529.0,0.021312402064909884,2500.795695847624,0.1341500120724442,9.658782968768952,4.2001281,1944.434550521893,27.792036684182296,2.792036684182297
CY25-05_1-#2.csv,530.0,0.020977682491919128,2500.569467384512,0.1348699266585307,9.655349057862535,4.200088500000001,1943.853039455928,27.6515536475112,2.651553647511202
CY25-05_1-#2.csv,531.0,0.021221852175691797,2500.594878435175,0.1350859832428546,9.655161609635618,4.200088500000001,1942.532709792008,27.783670790222647,2.7836707902226463
CY25-05_1-#2.csv,532.0,0.021442391886538563,2500.522335854519,0.13536344951191648,9.65536070654252,4.2001281,1943.783623158266,27.83887204408148,2.838872044081481
CY25-05_1-#2.csv,533.0,0.0215132217736367,2500.362824149625,0.134616600887336,9.653751314084722,4.2000489000000005,1944.562101227968,27.91225568227665,2.912255682276653
CY25-05_1-#2.csv,534.0,0.021525071758088973,2500.412439465424,0.13476855355074197,9.65279678806784,4.2001672,1943.041197021769,28.187259936599613,3.1872599365996126
CY25-05_1-#2.csv,535.0,0.02135572200415077,2500.4678858282628,0.13606447116411308,9.64733592245639,4.200088500000001,1939.892465771292,27.73096847258394,2.7309684725839394
CY25-05_1-#2.csv,536.0,0.021556561744879115,2500.583525373891,0.1354689142117001,9.650384738378492,4.2001672,1940.000032782587,27.788001476272697,2.788001476272696
CY25-05_1-#2.csv,537.0,0.021611711648438798,2500.488234043768,0.13506188491940205,9.65070372578346,4.2002068,1940.398753447176,27.89371273634454,2.893712736344541
CY25-05_1-#2.csv,538.0,0.021603821650741362,2500.375301281701,0.13520089820864867,9.650106890661924,4.2001672,1939.626141824126,27.48954779639884,2.4895477963988393
CY25-05_1-#2.csv,539.0,0.021639251624402056,2500.356806188766,0.13584973222206154,9.648108628753596,4.2001672,1938.632943212024,27.66934186338557,2.669341863385567
CY25-05_1-#2.csv,540.0,0.021698351554987366,2500.466632558422,0.1360182359728081,9.646466573668677,4.2001281,1937.098347344559,27.756662134917754,2.756662134917754
CY25-05_1-#2.csv,541.0,0.02173769150341556,2500.448712269421,0.1358139429872311,9.646757261073503,4.2001281,1937.2163149920912,27.78372030237891,2.783720302378912
CY25-05_1-#2.csv,542.0,0.021784991441408663,2500.398635381962,0.13574820152889006,9.64504929274131,4.2001672,1936.7919331986056,27.928250152866323,2.928250152866321
CY25-05_1-#2.csv,543.0,0.021796771490925283,2500.373876185913,0.13636520864587806,9.64500928022192,4.2001281,1936.10416865494,27.77734430738947,2.77734430738947
CY25-05_1-#2.csv,544.0,0.021792811435216466,2500.093167813772,0.13616152571358658,9.64543131828087,4.2001281,1937.107878467561,27.763983434022393,2.7639834340223928
CY25-05_1-#2.csv,545.0,0.021824351361354882,2500.0526252399827,0.1356520682505016,9.643591400744173,4.2001672,1936.094094813255,27.93379453691856,2.9337945369185596
CY25-05_1-#2.csv,546.0,0.021847981350694344,2500.0125589351,0.13687894014497493,9.640009048341653,4.2001281,1933.855187252727,27.65805065669554,2.658050656695541
CY25-05_1-#2.csv,547.0,0.021686551562377494,2500.00689053433,0.1367860356474161,9.64025062576178,4.2001672,1932.554367660595,27.48119611287652,2.48119611287652
CY25-05_1-#2.csv,548.0,0.021781051422231537,2500.041600742721,0.13693156021727187,9.638821343224588,4.2001672,1932.919047775268,27.76309778895753,2.76309778895753
CY25-05_1-#2.csv,549.0,0.022131490991294422,2500.237173386656,0.1369968133297285,9.638474056304954,4.2001672,1931.806379249201,27.916921067419995,2.9169210674199957
CY25-05_1-#2.csv,550.0,0.23161889008858122,2500.370937224924,0.1130288920182466,9.642737577571905,4.202136,2645.143882647431,27.83669867853209,2.836698678532092
CY25-05_1-#2.csv,551.0,0.02217480092213512,2500.480611885795,0.13774011896195992,9.637095912203122,4.2001281,1933.2548302787632,27.947007852791213,2.9470078527912116
CY25-05_1-#2.csv,552.0,0.02187948130531302,2500.163572506607,0.13744123219607196,9.636180025804421,4.2002068,1930.573738845337,28.03439093529868,3.034390935298682
CY25-05_1-#2.csv,553.0,0.022155110939701197,2500.108041622393,0.13803139176591325,9.632442830308493,4.2001281,1929.3683919287769,27.551713696572076,2.5517136965720746
CY25-05_1-#2.csv,554.0,0.02216698091587383,2500.1480283375367,0.13844758943868896,9.631506215538932,4.2001281,1927.486794426676,28.04974166563308,3.0497416656330785
CY25-05_1-#2.csv,555.0,0.022229980853918235,2500.147756365237,0.1382813092485842,9.631967927222812,4.2001281,1928.1515159723529,27.727194382102866,2.7271943821028666
CY25-05_1-#2.csv,556.0,0.022289030755738685,2500.265749179263,0.1385842286595143,9.629273479814096,4.2001281,1926.631086867114,27.820791289942015,2.8207912899420156
CY25-05_1-#2.csv,557.0,0.022119701006748132,2500.243132558529,0.13935384271943813,9.628562268325679,4.2001672,1923.699877681439,28.115879392066887,3.115879392066888
CY25-05_1-#2.csv,558.0,0.022336290693731428,2500.389119281159,0.13927682424176838,9.626854211935239,4.2001672,1923.116487940584,27.74957293367536,2.7495729336753594
CY25-05_1-#2.csv,559.0,0.022355980692881992,2500.527066072926,0.13937356446682095,9.626593930922871,4.2002068,1922.455777588879,28.258634525497637,3.2586345254976363
CY25-05_1-#2.csv,560.0,0.022324510721662062,2500.594985026832,0.13958354526907893,9.628279794743156,4.2001281,1921.477432385353,27.939661773142046,2.9396617731420456
CY25-05_1-#2.csv,561.0,0.022340220688575097,2500.591953683151,0.14003010020179849,9.622371830179082,4.200088500000001,1919.027966825094,27.975014786704456,2.9750147867044543
CY25-05_1-#2.csv,562.0,0.022438680584468174,2500.529864604412,0.14035625935008497,9.62299912174322,4.2001281,1918.448254755856,27.928168644605247,2.9281686446052473
CY25-05_1-#2.csv,563.0,0.02245835053358314,2500.48491529812,0.140465694310224,9.62247855161048,4.2001281,1918.238539204813,27.809824980219524,2.8098249802195228
CY25-05_1-#2.csv,564.0,0.022182690911788927,2500.213645536649,0.13947468994644746,9.621532884271371,4.2002068,1918.343898211149,27.488381583976672,2.488381583976671
CY25-05_1-#2.csv,565.0,0.022505610471575843,2500.237723190623,0.14023868850274057,9.620392539764493,4.2001672,1918.121186568479,28.009181257870786,3.009181257870785
CY25-05_1-#2.csv,566.0,0.022757640157856755,2500.219685030683,0.1398662520852509,9.620991408646956,4.2001281,1919.1674038503768,28.13898438496312,3.138984384963121
CY25-05_1-#2.csv,567.0,0.02262771033244881,2500.062636652636,0.13933558981901928,9.620359637903787,4.2001281,1920.626918389993,27.885494688912214,2.885494688912213
CY25-05_1-#2.csv,568.0,0.022233890828084787,2500.364582741069,0.14155043580675372,9.615614415568945,4.2001672,1915.610508748978,28.016266364735817,3.0162663647358174
CY25-05_1-#2.csv,569.0,0.02278523013441025,2500.338505870966,0.14127331430731763,9.612863948371393,4.2001281,1913.043320937504,28.157584558775756,3.1575845587757554
CY25-05_1-#2.csv,570.0,0.022741910191191556,2500.647414867728,0.14063737424892167,9.614431603357172,4.2000489000000005,1912.501313556217,27.699829858720094,2.6998298587200953
CY25-05_1-#2.csv,571.0,0.022769490125353332,2500.626938451729,0.1411119125700687,9.613829233011902,4.200088500000001,1912.59165993481,28.169604114434108,3.1696041144341085
CY25-05_1-#2.csv,572.0,0.02276553014751056,2500.613376848418,0.14124703006725037,9.611114515634348,4.200088500000001,1911.37026570682,28.07377161441299,3.073771614412989
CY25-05_1-#2.csv,573.0,0.02283248004270757,2500.7058353209272,0.14199555083517718,9.61140895242982,4.200088500000001,1909.335776722089,28.33857589465409,3.3385758946540927
CY25-05_1-#2.csv,574.0,0.02297421988241387,2500.848923902826,0.14271550035839498,9.609224349639259,4.200088500000001,1907.823906068993,28.105894388409233,3.105894388409231
CY25-05_1-#2.csv,575.0,0.02276944015510677,2500.767532554476,0.1424320154532109,9.608635242091935,4.2000489000000005,1906.8573223740616,27.755985102683038,2.755985102683039
CY25-05_1-#2.csv,576.0,0.023171129628595022,2500.686014887933,0.14276786341090975,9.60754940472812,4.200088500000001,1907.391145933143,27.904963587914946,2.9049635879149456
CY25-05_1-#2.csv,577.0,0.023045099763740425,2500.605213284904,0.1412780468630443,9.608285792162507,4.2001672,1909.422738910937,27.958597839680905,2.9585978396809045
CY25-05_1-#2.csv,578.0,0.022710370219841836,2500.590024448782,0.14278990571998101,9.605984944460689,4.2001281,1906.550898204762,28.173211647369545,3.173211647369544
CY25-05_1-#2.csv,579.0,0.02308057974728259,2500.643938771233,0.12729238814554814,9.604850074535506,4.200088500000001,1904.744246563634,27.848959527719877,2.8489595277198774
CY25-05_1-#2.csv,580.0,0.023076649748135534,2500.726094474049,0.1430251883852503,9.605378944122966,4.2001281,1905.424692240929,28.138391940218668,3.1383919402186664
CY25-05_1-#2.csv,581.0,0.023293219438195695,2500.697577616912,0.14317933727537133,9.603817399263773,4.2001281,1904.6286985324148,27.862965909644892,2.8629659096448923
CY25-05_1-#2.csv,582.0,0.023127839681029067,2500.835728168177,0.14341382547455578,9.603893424821027,4.2001281,1903.3511767018576,27.831017652078202,2.8310176520782013
CY25-05_1-#2.csv,583.0,0.023100249721500266,2500.752599810386,0.14345693778211868,9.603044722992152,4.2001281,1901.8954017260128,28.255549860696185,3.2555498606961843
CY25-05_1-#2.csv,584.0,0.02332863942214003,2500.666448507341,0.14394467133398478,9.599644823254968,4.2001281,1903.067115360686,27.98759939577735,2.987599395777351
CY25-05_1-#2.csv,585.0,0.023257749515058573,2500.421387500565,0.1421300821119088,9.602284856743523,4.200088500000001,1905.351443194118,27.828133336667126,2.8281333366671246
CY25-05_1-#2.csv,586.0,0.023088449728365993,2500.218146702622,0.14370277061316866,9.598879598069466,4.2001672,1901.875008484859,28.237636014470947,3.2376360144709464
CY25-05_1-#2.csv,587.0,0.02326563949604967,2500.16843124047,0.1437341448321852,9.598120542458597,4.2001672,1900.9055310586407,28.20134337150894,3.201343371508942
CY25-05_1-#2.csv,588.0,0.02315932963974788,2500.538061193098,0.1440509741178103,9.595756098628828,4.2001281,1898.865183089543,28.157627848302326,3.1576278483023255
CY25-05_1-#2.csv,589.0,0.02333258941261659,2500.669995524174,0.14421110192295486,9.59766806224231,4.2001672,1898.582976379098,27.816896245805722,2.8168962458057227
CY25-05_1-#2.csv,590.0,0.023387759344648994,2500.468810534082,0.1445116378363281,9.59452388942136,4.200088500000001,1896.368314529791,28.389884520826932,3.3898845208269326
CY25-05_1-#2.csv,591.0,0.02341136930934168,2500.355436415171,0.14418420923758796,9.59470366855984,4.2001672,1898.274954613149,28.101881622090286,3.101881622090285
CY25-05_1-#2.csv,592.0,0.023427099279993577,2500.324632988767,0.14436393651428575,9.594176746594183,4.2001281,1898.190345020635,28.087258229783878,3.087258229783876
CY25-05_1-#2.csv,593.0,0.023293229468553434,2500.457327297187,0.14492595553311272,9.593038793678414,4.2001672,1897.275155799038,28.085329480700267,3.0853294807002687
CY25-05_1-#2.csv,594.0,0.023568909102818145,2500.527797517279,0.14461686710063615,9.591225384030823,4.2001281,1895.943925949398,28.389889897897966,3.389889897897966
CY25-05_1-#2.csv,595.0,0.023257769510700188,2500.699887623648,0.14499295716384247,9.589179648415453,4.200088500000001,1893.900850678309,28.104347017431145,3.104347017431147
CY25-05_1-#2.csv,596.0,0.023549189102351355,2500.446623844425,0.14568219951917605,9.58971318615656,4.200088500000001,1893.196707640248,28.34568479371351,3.3456847937135086
CY25-05_1-#2.csv,597.0,0.02342318928948358,2500.388584320924,0.14438650056195362,9.588858349264122,4.200088500000001,1893.7779259504348,28.34346016490077,3.343460164900768
CY25-05_1-#2.csv,598.0,0.023612229032834428,2500.308454982638,0.14556605556004862,9.587865721779604,4.2001281,1893.0868020109588,28.031777328473183,3.0317773284731837
CY25-05_1-#2.csv,599.0,0.023624009034986255,2500.43173050458,0.14530105665831838,9.587473396016783,4.200088500000001,1891.93781937497,28.00569698157124,3.0056969815712407
CY25-05_1-#2.csv,600.0,0.29321776465451577,2500.408110474422,0.11340693572407329,9.588756210501552,4.2022152,1931.245557740607,28.113046205954312,3.113046205954311
CY25-05_1-#2.csv,601.0,0.024084768399645993,2500.45615600966,0.1597395481570003,9.575947072831273,4.2001672,1982.3921261955109,28.3280807706963,3.3280807706962987
CY25-05_1-#2.csv,602.0,0.02398237855632165,2500.364376149543,0.14639651690368252,9.58051991169121,4.2001281,1907.0929534661936,28.335408768618613,3.335408768618613
CY25-05_1-#2.csv,603.0,0.023789398818202735,2500.4064161823057,0.14594395043767291,9.580439714407547,4.2001281,1902.166950791193,27.814651506769323,2.8146515067693225
CY25-05_1-#2.csv,604.0,0.0241634983233535,2500.483964420461,0.1460971408802149,9.581273439185875,4.2001281,1899.754538598498,28.393752411147975,3.393752411147975
CY25-05_1-#2.csv,605.0,0.023864238706771616,2500.368501388274,0.14555757517936416,9.580116067404596,4.2001281,1899.1151077514169,28.14741628346518,3.1474162834651795
CY25-05_1-#2.csv,606.0,0.023998128535671626,2500.2519988554973,0.14665957068261326,9.576991174819744,4.2001281,1893.622449343544,27.765965464166598,2.7659654641665994
CY25-05_1-#2.csv,607.0,0.02406899844723617,2500.24370018153,0.14675179319668902,9.575625335958701,4.2001672,1893.5532304006408,28.08217102198367,3.082171021983667
CY25-05_1-#2.csv,608.0,0.024033568493682378,2500.289549685163,0.1468397859897133,9.576248162487474,4.200088500000001,1891.414387473684,28.09249726970323,3.09249726970323
CY25-05_1-#2.csv,609.0,0.0240886883945028,2500.425938666472,0.1471987956130093,9.575877054844904,4.2002068,1890.57325086268,27.828515184993826,2.8285151849938255
CY25-05_1-#2.csv,610.0,0.023820888741431612,2500.411296058719,0.14804104164725385,9.573754593131808,4.200088500000001,1888.242277683022,28.18193406543397,3.1819340654339716
CY25-05_1-#2.csv,611.0,0.024135968363938994,2500.506573424017,0.14722766358601563,9.573515418096418,4.200088500000001,1886.9246313778629,27.967283322958593,2.9672833229585915
CY25-05_1-#2.csv,612.0,0.024206848239471522,2500.366649681717,0.14709297997644377,9.57441783503613,4.200088500000001,1889.056827209249,28.047885047797422,3.04788504779742
CY25-05_1-#2.csv,613.0,0.024238308216253432,2500.356839294191,0.1479774637375837,9.57081270574613,4.200088500000001,1886.28726828654,28.564691498479863,3.5646914984798634
CY25-05_1-#2.csv,614.0,0.024238358229732096,2500.245299547876,0.14823191054629964,9.569290396724822,4.200088500000001,1884.009659891517,28.313500500348912,3.3135005003489115
CY25-05_1-#2.csv,615.0,0.024281668240806065,2500.374471692945,0.1487871478547175,9.568721299451402,4.2001281,1882.5091007151912,28.397396170170264,3.3973961701702633
CY25-05_1-#2.csv,616.0,0.02432498810712081,2500.771081670916,0.14868066857212903,9.56764446352215,4.2001281,1881.239038070037,28.440737846119482,3.440737846119484
CY25-05_1-#2.csv,617.0,0.024309248118701908,2500.659431182558,0.14940212497134153,9.568140300348363,4.200088500000001,1879.774806480622,28.347428251396376,3.3474282513963756
CY25-05_1-#2.csv,618.0,0.024057188462718194,2500.503294717379,0.1480701487496922,9.56567183908164,4.2001672,1879.790485362858,28.621239567344702,3.6212395673447024
CY25-05_1-#2.csv,619.0,0.02437619803997869,2500.395853696157,0.1490595129886256,9.564231978771247,4.2002068,1878.4412679372351,28.34299968210054,3.342999682100542
CY25-05_1-#2.csv,620.0,0.024596677746322692,2500.3237990054863,0.1483105377923152,9.566389866828539,4.2001281,1880.796594601765,28.295743111162782,3.2957431111627833
CY25-05_1-#2.csv,621.0,0.02447856791031934,2500.332866034612,0.14910414241652536,9.563559094722763,4.2001281,1878.7904812186264,28.33936036430701,3.33936036430701
CY25-05_1-#2.csv,622.0,0.024309248132285653,2500.422999656654,0.1495659710319598,9.562167062511577,4.2002068,1875.9116685391928,28.445548225015372,3.4455482250153717
CY25-05_1-#2.csv,623.0,0.024695147617198942,2500.375649474604,0.1494794185261092,9.561120558019313,4.200088500000001,1875.499856174473,28.336846419376798,3.336846419376797
CY25-05_1-#2.csv,624.0,0.024675427643057864,2500.334971305289,0.1496025257575795,9.562623854131806,4.2001281,1876.767539194841,27.894562947794622,2.8945629477946224
CY25-05_1-#2.csv,625.0,0.024128068369799617,2500.262863147891,0.1497660173961535,9.55893517417232,4.200088500000001,1875.0777354306088,28.1733325708538,3.173332570853799
CY25-05_1-#2.csv,626.0,0.02460065775026818,2500.282243591228,0.15021780812653193,9.556836500837854,4.2002068,1872.5002308879095,28.252041950455038,3.2520419504550357
CY25-05_1-#2.csv,627.0,0.024683347646465157,2500.488420225165,0.14970497001473904,9.557621588463965,4.2001281,1873.464223280978,28.114121784225254,3.1141217842252535
CY25-05_1-#2.csv,628.0,0.02447461792005632,2500.753312114139,0.15127016480554145,9.55778538843494,4.200088500000001,1871.508337361601,28.455622161515564,3.4556221615155627
CY25-05_1-#2.csv,629.0,0.024742407559835478,2500.477860864011,0.15100760931949425,9.554140100423362,4.2001281,1869.696229023478,28.421004571146206,3.421004571146205
CY25-05_1-#2.csv,630.0,0.024734557565520617,2500.518631950694,0.1511380577614097,9.554542555827771,4.2001672,1869.093832636673,28.223467629492887,3.2234676294928892
CY25-05_1-#2.csv,631.0,0.024573047781885883,2500.493718948685,0.15099591274535049,9.552805887835397,4.2001281,1868.399363635187,28.358613331565692,3.3586133315656905
CY25-05_1-#2.csv,632.0,0.02498654723508604,2500.669243718519,0.15124905334752548,9.553446053006308,4.2001672,1868.674307486082,27.91483761406928,2.914837614069282
CY25-05_1-#2.csv,633.0,0.02489205733580828,2500.597015541748,0.15155734493225492,9.549694810568996,4.2001281,1866.882372973496,28.10478494869115,3.1047849486911514
CY25-05_1-#2.csv,634.0,0.02475816754378389,2500.761891448592,0.15183673360864497,9.547654424121028,4.200088500000001,1863.7886286860287,28.26922801962171,3.2692280196217096
CY25-05_1-#2.csv,635.0,0.024872337375584006,2500.328554028547,0.15189138393420049,9.550139120042594,4.2001281,1866.012778020988,28.542965129163278,3.542965129163279
CY25-05_1-#2.csv,636.0,0.024903857352794843,2500.464688713315,0.15252572466049302,9.549444258714345,4.2001281,1866.200114051414,28.34452478499648,3.34452478499648
CY25-05_1-#2.csv,637.0,0.024931397307404277,2500.308357961281,0.15180421136299063,9.547373965157444,4.2001281,1864.2698102096508,28.75987300004084,3.759873000040839
CY25-05_1-#2.csv,638.0,0.025010167185479056,2500.504688660863,0.1525231022341193,9.546680171738121,4.200088500000001,1864.443703318645,28.053479214734885,3.053479214734886
CY25-05_1-#2.csv,639.0,0.025045617171622746,2500.782555093371,0.15392284305505,9.545313634746746,4.2001281,1862.0170371544311,27.98259018536946,2.98259018536946
CY25-05_1-#2.csv,640.0,0.025191326975942435,2500.645792235599,0.1530656188800011,9.540199438632076,4.200088500000001,1860.3632026369696,28.352364274463053,3.352364274463054
CY25-05_1-#2.csv,641.0,0.025010177204100016,2500.302651425795,0.15242412062328226,9.5454707547096,4.2001281,1861.74258499132,28.236468129986605,3.2364681299866036
CY25-05_1-#2.csv,642.0,0.02508893709614871,2500.406157295927,0.1526638669868679,9.543052175063215,4.200088500000001,1861.418133173775,28.518721376217478,3.518721376217477
CY25-05_1-#2.csv,643.0,0.025313386815930514,2500.292606175296,0.15231695237173895,9.543223331714893,4.200088500000001,1862.389018751915,28.149568036380114,3.149568036380114
CY25-05_1-#2.csv,644.0,0.02514010703840544,2500.077828087794,0.1527892437272796,9.542642976333918,4.2001281,1863.915633751812,28.479096530056207,3.4790965300562084
CY25-05_1-#2.csv,645.0,0.02478968750246346,2500.000067252262,0.15267744653061632,9.541543161124476,4.2001281,1860.5250093073016,28.289777174824476,3.2897771748244766
CY25-05_1-#2.csv,646.0,0.025163737016797985,2500.082684411077,0.1534143926691105,9.539333351855529,4.2001281,1859.336572535424,28.281254478890812,3.281254478890812
CY25-05_1-#2.csv,647.0,0.0251795269632711,2500.2802028712467,0.15281272239803526,9.539679933520025,4.200088500000001,1858.5966710751904,28.171672522740103,3.171672522740101
CY25-05_1-#2.csv,648.0,0.025356726730776533,2500.2202459674468,0.153387534687309,9.539172259137747,4.2001281,1857.449013101696,28.61792849826782,3.6179284982678195
CY25-05_1-#2.csv,649.0,0.025207106945865556,2500.137156427965,0.13333434403776356,9.538108755498715,4.2001281,1857.149617172638,28.03318364919892,3.033183649198923
CY25-05_1-#2.csv,650.0,0.23768575409983347,2500.108525069025,0.12669214588301764,9.538636420029889,4.2021756,2501.5920248951543,28.27292141271308,3.2729214127130826
CY25-05_1-#2.csv,651.0,0.025274026839282773,2500.0483255385902,0.15340711105960486,9.537397773171723,4.2001281,1863.153081141848,28.17539461108126,3.1753946110812574
CY25-05_1-#2.csv,652.0,0.025148017023350327,2500.050566111824,0.15352263929106602,9.534616548963005,4.200088500000001,1857.823060533157,28.22935846511914,3.2293584651191427
CY25-05_1-#2.csv,653.0,0.02537249674316754,2499.99703415077,0.1536334631896537,9.533838169030624,4.2001281,1856.142963216058,28.289019474603375,3.289019474603375
CY25-05_1-#2.csv,654.0,0.025266156844902434,2500.065494021936,0.15365443125935935,9.533876121797821,4.200088500000001,1857.319954049477,28.465855958872265,3.465855958872266
CY25-05_1-#2.csv,655.0,0.025396096712234046,2500.154708309246,0.15423235412598438,9.532297651487776,4.2001672,1853.806348537332,28.29748340110418,3.2974834011041803
CY25-05_1-#2.csv,656.0,0.02541187668681724,2500.434745881485,0.15518064449828473,9.526831230179749,4.2001281,1849.362444420724,28.28839483077537,3.2883948307753696
CY25-05_1-#2.csv,657.0,0.025561516462082774,2500.531135012903,0.15571849883972388,9.527441767303584,4.2001281,1848.645097322307,28.21663480832522,3.216634808325221
CY25-05_1-#2.csv,658.0,0.02562056638460648,2500.748186486095,0.1558604118109872,9.526616547386203,4.2001281,1847.798174164821,28.395498242557647,3.3954982425576477
CY25-05_1-#2.csv,659.0,0.025671786346093944,2500.770098078456,0.13495336924906573,9.524928199142206,4.2000489000000005,1846.8903603891752,28.32299086438604,3.3229908643860377
CY25-05_1-#2.csv,660.0,0.025699346305177874,2500.789402838298,0.15615318875114526,9.525671814232581,4.2001281,1846.749282505148,28.560065051625212,3.560065051625212
CY25-05_1-#2.csv,661.0,0.025829306134785457,2500.5047613658458,0.15541195586575784,9.523444918135862,4.200088500000001,1848.699915498783,28.088431014714704,3.0884310147147036
CY25-05_1-#2.csv,662.0,0.02545126663517985,2500.5320803051,0.15721274646142783,9.523040554324616,4.2001281,1846.412039553948,28.50554029720196,3.50554029720196
CY25-05_1-#2.csv,663.0,0.025742646253201485,2500.588198414638,0.15671855117763525,9.522926044450662,4.2001281,1845.199526692727,28.358892688876857,3.358892688876855
CY25-05_1-#2.csv,664.0,0.025715076294133703,2500.850420629379,0.15702386440298138,9.525178853737833,4.200088500000001,1844.242131008692,28.558763328761415,3.5587633287614153
CY25-05_1-#2.csv,665.0,0.0258608160742045,2500.862080575027,0.15754845502955578,9.519140432053293,4.200088500000001,1842.02177075211,28.865259782422857,3.8652597824228563
CY25-05_1-#2.csv,666.0,0.025860796103132466,2500.870553659619,0.15762988158642674,9.51801823919377,4.2000489000000005,1839.28319490804,28.81364895010557,3.81364895010557
CY25-05_1-#2.csv,667.0,0.02589623605667969,2500.436055450081,0.15729286507831924,9.518794408760458,4.200088500000001,1842.120886329161,28.33440000493102,3.3344000049310205
CY25-05_1-#2.csv,668.0,0.025915915997093864,2500.309269971804,0.1564908483601228,9.518731623767572,4.2001281,1843.7541245014552,28.486052739119962,3.486052739119961
CY25-05_1-#2.csv,669.0,0.025915906021242992,2500.283898374214,0.15733539926269036,9.517644166237819,4.200088500000001,1842.3873098491351,28.761700276016494,3.7617002760164935
CY25-05_1-#2.csv,670.0,0.025935615985739246,2500.640102741107,0.15732672111174623,9.516910321135398,4.200088500000001,1840.023804728198,28.581133943900788,3.5811339439007885
CY25-05_1-#2.csv,671.0,0.026081305814100803,2500.864566851064,0.15844584252805488,9.512284966445787,4.200088500000001,1837.422323890384,28.462110663619406,3.462110663619406
CY25-05_1-#2.csv,672.0,0.02616401569594256,2500.741455147266,0.15881745777977493,9.511012221630883,4.2001281,1837.430417064075,28.26980489967031,3.2698048996703095
CY25-05_1-#2.csv,673.0,0.02605768584020684,2500.372995474178,0.15759213344371936,9.514640331336572,4.2001281,1839.830908594547,28.54419464055386,3.5441946405538634
CY25-05_1-#2.csv,674.0,0.025935616000231837,2500.278920451054,0.15694863120200864,9.514037725911212,4.2001672,1841.0126536555151,29.039964376958675,4.039964376958675
